No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,day_of_week,season,PM25_Category
27697,2016,4,28,0,91.0,91.0,2.0,57.0,1100.0,4.0,12.8,1009.2,11.0,0.0,ENE,0.8,Tiantan,2016-04-28 00:00:00,3,Spring,Unhealthy
27698,2016,4,28,1,92.0,92.0,2.0,48.0,1100.0,2.0,12.2,1009.3,10.9,0.0,NE,0.7,Tiantan,2016-04-28 01:00:00,3,Spring,Unhealthy
27699,2016,4,28,2,99.0,99.0,2.0,53.0,1400.0,2.0,12.4,1009.3,10.8,0.0,SE,0.3,Tiantan,2016-04-28 02:00:00,3,Spring,Unhealthy
27700,2016,4,28,3,110.0,110.0,2.0,65.0,1600.0,2.0,11.5,1009.3,9.9,0.0,SE,0.3,Tiantan,2016-04-28 03:00:00,3,Spring,Unhealthy
27701,2016,4,28,4,113.0,113.0,2.0,46.0,1400.0,2.0,11.3,1009.7,10.0,0.0,ENE,0.9,Tiantan,2016-04-28 04:00:00,3,Spring,Unhealthy
27702,2016,4,28,5,118.0,118.0,2.0,48.0,1300.0,2.0,10.9,1010.1,9.3,0.0,ENE,0.4,Tiantan,2016-04-28 05:00:00,3,Spring,Very Unhealthy
27703,2016,4,28,6,100.0,101.0,2.0,57.0,1300.0,2.0,11.3,1010.9,8.7,0.0,NE,1.0,Tiantan,2016-04-28 06:00:00,3,Spring,Unhealthy
27704,2016,4,28,7,95.0,106.0,2.0,73.0,1200.0,11.0,14.2,1011.6,7.9,0.0,NNE,1.9,Tiantan,2016-04-28 07:00:00,3,Spring,Unhealthy
27705,2016,4,28,8,68.0,81.0,5.0,79.0,1000.0,46.0,16.7,1012.3,8.9,0.0,NE,1.9,Tiantan,2016-04-28 08:00:00,3,Spring,Moderate
27706,2016,4,28,9,72.0,94.0,6.0,90.0,1100.0,42.0,18.9,1012.7,9.9,0.0,NNE,1.8,Tiantan,2016-04-28 09:00:00,3,Spring,Moderate
27707,2016,4,28,10,75.0,111.0,23.0,66.0,1900.0,89.0,21.4,1012.7,6.5,0.0,SSE,2.3,Tiantan,2016-04-28 10:00:00,3,Spring,Moderate
27708,2016,4,28,11,83.0,122.0,29.0,50.0,1800.0,119.0,22.2,1012.4,6.0,0.0,SSE,3.0,Tiantan,2016-04-28 11:00:00,3,Spring,Unhealthy
27709,2016,4,28,12,67.0,103.0,20.0,35.0,1200.0,149.0,23.4,1011.7,6.2,0.0,SSE,2.8,Tiantan,2016-04-28 12:00:00,3,Spring,Moderate
27710,2016,4,28,13,80.0,126.0,18.0,31.0,1100.0,188.0,24.4,1010.7,7.5,0.0,S,2.8,Tiantan,2016-04-28 13:00:00,3,Spring,Unhealthy
27711,2016,4,28,14,84.0,119.0,14.0,27.0,1000.0,224.0,25.1,1009.6,8.1,0.0,S,2.9,Tiantan,2016-04-28 14:00:00,3,Spring,Unhealthy
27712,2016,4,28,15,59.0,84.0,8.0,19.0,600.0,215.0,25.6,1008.6,7.7,0.0,S,4.2,Tiantan,2016-04-28 15:00:00,3,Spring,Moderate
27713,2016,4,28,16,43.0,67.0,6.0,14.0,500.0,204.0,25.1,1007.3,7.7,0.0,SSE,3.7,Tiantan,2016-04-28 16:00:00,3,Spring,Moderate
27714,2016,4,28,17,43.0,90.0,7.0,14.0,500.0,208.0,24.7,1007.1,6.4,0.0,SSE,2.4,Tiantan,2016-04-28 17:00:00,3,Spring,Moderate
27715,2016,4,28,18,44.0,88.0,5.0,15.0,500.0,188.0,22.9,1007.1,5.3,0.0,SE,3.3,Tiantan,2016-04-28 18:00:00,3,Spring,Moderate
27716,2016,4,28,19,39.0,87.0,11.0,28.0,600.0,168.0,21.1,1008.6,4.6,0.0,ESE,3.3,Tiantan,2016-04-28 19:00:00,3,Spring,Moderate
27717,2016,4,28,20,50.0,120.0,10.0,48.0,700.0,120.0,19.8,1007.7,5.8,0.0,SSE,4.5,Tiantan,2016-04-28 20:00:00,3,Spring,Moderate
27718,2016,4,28,21,40.0,143.0,8.0,40.0,600.0,112.0,18.1,1009.1,4.3,0.0,SE,2.2,Tiantan,2016-04-28 21:00:00,3,Spring,Moderate
27719,2016,4,28,22,35.0,105.0,8.0,49.0,800.0,85.0,16.8,1009.2,3.5,0.0,ESE,2.0,Tiantan,2016-04-28 22:00:00,3,Spring,Good
27720,2016,4,28,23,34.0,87.0,9.0,54.0,900.0,70.0,15.6,1009.4,3.4,0.0,E,1.4,Tiantan,2016-04-28 23:00:00,3,Spring,Good
27721,2016,4,29,0,21.0,81.0,8.0,55.0,600.0,61.0,14.2,1009.1,3.3,0.0,E,1.3,Tiantan,2016-04-29 00:00:00,4,Spring,Good
27722,2016,4,29,1,31.0,79.0,9.0,53.0,600.0,56.0,14.3,1008.4,3.4,0.0,ESE,1.8,Tiantan,2016-04-29 01:00:00,4,Spring,Good
27723,2016,4,29,2,25.0,61.0,10.0,42.0,500.0,65.0,13.7,1008.1,3.7,0.0,ENE,1.3,Tiantan,2016-04-29 02:00:00,4,Spring,Good
27724,2016,4,29,3,33.0,59.0,10.0,50.0,600.0,56.0,12.3,1007.7,3.8,0.0,E,1.1,Tiantan,2016-04-29 03:00:00,4,Spring,Good
27725,2016,4,29,4,27.0,61.0,9.0,50.0,600.0,48.0,11.8,1007.7,3.8,0.0,ENE,1.4,Tiantan,2016-04-29 04:00:00,4,Spring,Good
27726,2016,4,29,5,32.0,57.0,9.0,56.0,600.0,38.0,12.3,1007.3,3.5,0.0,ENE,1.2,Tiantan,2016-04-29 05:00:00,4,Spring,Good
27727,2016,4,29,6,27.0,66.0,9.0,63.0,600.0,25.0,12.0,1007.2,4.0,0.0,E,1.5,Tiantan,2016-04-29 06:00:00,4,Spring,Good
27728,2016,4,29,7,53.0,87.0,17.0,63.0,900.0,30.0,13.5,1007.2,4.4,0.0,E,1.2,Tiantan,2016-04-29 07:00:00,4,Spring,Moderate
27729,2016,4,29,8,60.0,100.0,22.0,68.0,1400.0,28.0,14.7,1007.4,4.9,0.0,ENE,2.1,Tiantan,2016-04-29 08:00:00,4,Spring,Moderate
27730,2016,4,29,9,71.0,115.0,28.0,81.0,1900.0,25.0,16.0,1007.0,5.9,0.0,NE,1.5,Tiantan,2016-04-29 09:00:00,4,Spring,Moderate
27731,2016,4,29,10,87.0,151.0,31.0,80.0,2200.0,42.0,17.5,1006.4,8.4,0.0,ENE,1.8,Tiantan,2016-04-29 10:00:00,4,Spring,Unhealthy
27732,2016,4,29,11,113.0,172.0,33.0,72.0,2200.0,70.0,19.6,1005.6,9.5,0.0,E,1.6,Tiantan,2016-04-29 11:00:00,4,Spring,Unhealthy
27733,2016,4,29,12,139.0,188.0,34.0,58.0,2000.0,111.0,20.7,1004.3,11.1,0.0,S,2.1,Tiantan,2016-04-29 12:00:00,4,Spring,Very Unhealthy
27734,2016,4,29,13,155.0,198.0,33.0,50.0,1800.0,159.0,22.1,1002.8,10.9,0.0,S,2.4,Tiantan,2016-04-29 13:00:00,4,Spring,Hazardous
27735,2016,4,29,14,171.0,194.0,34.0,39.0,1600.0,211.0,23.6,1001.4,11.0,0.0,SSW,2.9,Tiantan,2016-04-29 14:00:00,4,Spring,Hazardous
27736,2016,4,29,15,156.0,156.0,30.0,29.0,1300.0,236.0,25.1,999.6,10.5,0.0,SW,3.5,Tiantan,2016-04-29 15:00:00,4,Spring,Hazardous
27737,2016,4,29,16,143.0,155.0,29.0,30.0,1200.0,248.0,25.1,998.6,10.5,0.0,SSW,3.0,Tiantan,2016-04-29 16:00:00,4,Spring,Very Unhealthy
27738,2016,4,29,17,151.0,202.0,29.0,43.0,1500.0,234.0,24.2,999.9,10.8,0.0,NNE,1.6,Tiantan,2016-04-29 17:00:00,4,Spring,Hazardous
27739,2016,4,29,18,166.0,196.0,30.0,64.0,1600.0,200.0,23.1,997.5,12.4,0.0,SSE,3.2,Tiantan,2016-04-29 18:00:00,4,Spring,Hazardous
27740,2016,4,29,19,151.0,241.0,21.0,52.0,1600.0,189.0,22.9,998.2,11.9,0.0,NW,1.2,Tiantan,2016-04-29 19:00:00,4,Spring,Hazardous
27741,2016,4,29,20,138.0,200.0,23.0,73.0,1800.0,135.0,21.0,998.6,12.4,0.0,E,1.2,Tiantan,2016-04-29 20:00:00,4,Spring,Very Unhealthy
27742,2016,4,29,21,154.0,195.0,12.0,96.0,2000.0,67.0,19.7,998.9,12.7,0.0,NE,1.2,Tiantan,2016-04-29 21:00:00,4,Spring,Hazardous
27743,2016,4,29,22,165.0,209.0,9.0,126.0,2200.0,18.0,19.0,999.8,12.5,0.0,ESE,1.2,Tiantan,2016-04-29 22:00:00,4,Spring,Hazardous
27744,2016,4,29,23,178.0,194.0,7.0,128.0,2300.0,17.0,17.3,999.8,12.6,0.0,SE,1.0,Tiantan,2016-04-29 23:00:00,4,Spring,Hazardous
27745,2016,4,30,0,176.0,176.0,5.0,128.0,2400.0,3.0,16.8,999.3,12.3,0.0,WNW,0.4,Tiantan,2016-04-30 00:00:00,5,Spring,Hazardous
27746,2016,4,30,1,176.0,182.0,4.0,134.0,2700.0,2.0,16.2,999.3,12.4,0.0,NE,0.8,Tiantan,2016-04-30 01:00:00,5,Spring,Hazardous
27747,2016,4,30,2,188.0,193.0,4.0,127.0,2500.0,2.0,15.4,999.3,12.3,0.0,ENE,0.6,Tiantan,2016-04-30 02:00:00,5,Spring,Hazardous
27748,2016,4,30,3,199.0,199.0,2.0,101.0,2300.0,2.0,14.5,998.8,12.2,0.0,NW,0.4,Tiantan,2016-04-30 03:00:00,5,Spring,Hazardous
27749,2016,4,30,4,187.0,187.0,2.0,86.0,2200.0,2.0,13.6,998.9,12.0,0.0,ENE,1.0,Tiantan,2016-04-30 04:00:00,5,Spring,Hazardous
27750,2016,4,30,5,192.0,192.0,2.0,76.0,2100.0,2.0,12.8,999.4,11.4,0.0,ESE,0.9,Tiantan,2016-04-30 05:00:00,5,Spring,Hazardous
27751,2016,4,30,6,177.0,177.0,2.0,93.0,2000.0,2.0,13.6,999.7,11.5,0.0,NNE,0.7,Tiantan,2016-04-30 06:00:00,5,Spring,Hazardous
27752,2016,4,30,7,172.0,179.0,4.0,99.0,1900.0,26.0,16.9,1000.0,11.2,0.0,N,2.0,Tiantan,2016-04-30 07:00:00,5,Spring,Hazardous
27753,2016,4,30,8,143.0,143.0,9.0,66.0,1500.0,91.0,18.5,1000.4,11.1,0.0,NNE,2.6,Tiantan,2016-04-30 08:00:00,5,Spring,Very Unhealthy
27754,2016,4,30,9,128.33333333333334,151.33333333333334,14.0,58.0,1400.0,114.0,21.1,1000.1,11.1,0.0,NNE,2.4,Tiantan,2016-04-30 09:00:00,5,Spring,Very Unhealthy
27755,2016,4,30,10,113.66666666666667,159.66666666666666,16.0,57.0,1400.0,143.0,23.9,1000.1,11.6,0.0,ESE,1.5,Tiantan,2016-04-30 10:00:00,5,Spring,Unhealthy
27756,2016,4,30,11,99.0,168.0,18.0,44.0,1400.0,195.0,26.0,999.5,12.8,0.0,SSE,1.5,Tiantan,2016-04-30 11:00:00,5,Spring,Unhealthy
27757,2016,4,30,12,137.0,186.0,19.0,45.0,1400.0,222.0,27.1,998.6,11.2,0.0,SSE,2.6,Tiantan,2016-04-30 12:00:00,5,Spring,Very Unhealthy
27758,2016,4,30,13,137.0,198.0,19.0,44.0,1300.0,261.0,28.2,997.7,12.1,0.0,SE,3.4,Tiantan,2016-04-30 13:00:00,5,Spring,Very Unhealthy
27759,2016,4,30,14,118.0,179.0,16.0,28.0,1100.0,291.0,28.9,997.0,12.3,0.0,SSE,2.9,Tiantan,2016-04-30 14:00:00,5,Spring,Very Unhealthy
27760,2016,4,30,15,64.0,119.0,14.0,19.0,800.0,261.0,30.0,996.0,12.9,0.0,SSE,2.5,Tiantan,2016-04-30 15:00:00,5,Spring,Moderate
27761,2016,4,30,16,53.0,126.0,13.0,16.0,800.0,247.0,30.4,995.3,13.7,0.0,SE,2.7,Tiantan,2016-04-30 16:00:00,5,Spring,Moderate
27762,2016,4,30,17,62.0,124.0,15.0,18.0,1000.0,256.0,29.1,995.2,15.2,0.0,SE,2.9,Tiantan,2016-04-30 17:00:00,5,Spring,Moderate
27763,2016,4,30,18,62.0,225.0,17.0,25.0,1300.0,265.0,26.8,995.3,15.8,0.0,SE,4.2,Tiantan,2016-04-30 18:00:00,5,Spring,Moderate
27764,2016,4,30,19,99.0,196.0,13.0,37.0,1000.0,197.0,25.1,996.3,15.4,0.0,SE,3.8,Tiantan,2016-04-30 19:00:00,5,Spring,Unhealthy
27765,2016,4,30,20,91.0,156.0,12.0,40.0,1000.0,157.0,24.0,997.3,15.2,0.0,SE,2.3,Tiantan,2016-04-30 20:00:00,5,Spring,Unhealthy
27766,2016,4,30,21,103.0,155.0,11.0,45.0,1100.0,130.0,22.5,997.3,15.1,0.0,ESE,3.3,Tiantan,2016-04-30 21:00:00,5,Spring,Unhealthy
27767,2016,4,30,22,117.0,147.0,11.0,38.0,1100.0,126.0,21.5,997.5,14.9,0.0,ESE,3.3,Tiantan,2016-04-30 22:00:00,5,Spring,Very Unhealthy
27768,2016,4,30,23,136.0,142.0,11.0,31.0,1200.0,138.0,20.7,997.7,14.3,0.0,ESE,2.9,Tiantan,2016-04-30 23:00:00,5,Spring,Very Unhealthy
27769,2016,5,1,0,153.0,153.0,15.0,33.0,1300.0,145.0,19.5,998.1,13.9,0.0,E,1.6,Tiantan,2016-05-01 00:00:00,6,Spring,Hazardous
27770,2016,5,1,1,142.0,142.0,18.0,32.0,1200.0,152.0,19.3,997.8,14.3,0.0,ENE,2.0,Tiantan,2016-05-01 01:00:00,6,Spring,Very Unhealthy
27771,2016,5,1,2,145.0,151.0,18.0,34.0,1300.0,128.0,18.8,997.4,13.9,0.0,ENE,1.6,Tiantan,2016-05-01 02:00:00,6,Spring,Very Unhealthy
27772,2016,5,1,3,140.0,140.0,16.0,28.0,1200.0,130.0,18.1,997.1,13.4,0.0,E,1.4,Tiantan,2016-05-01 03:00:00,6,Spring,Very Unhealthy
27773,2016,5,1,4,154.0,154.0,17.0,38.0,1800.0,74.0,17.0,996.7,13.3,0.0,ENE,0.4,Tiantan,2016-05-01 04:00:00,6,Spring,Hazardous
27774,2016,5,1,5,170.0,170.0,23.0,40.0,2500.0,66.0,16.3,996.7,13.0,0.0,SE,0.4,Tiantan,2016-05-01 05:00:00,6,Spring,Hazardous
27775,2016,5,1,6,162.0,162.0,19.0,33.0,2800.0,59.0,15.9,997.0,13.0,0.0,NE,0.1,Tiantan,2016-05-01 06:00:00,6,Spring,Hazardous
27776,2016,5,1,7,161.0,177.0,22.0,37.0,3000.0,60.0,18.3,997.3,13.4,0.0,ENE,0.9,Tiantan,2016-05-01 07:00:00,6,Spring,Hazardous
27777,2016,5,1,8,155.0,163.0,49.0,39.0,3400.0,96.0,19.8,997.6,13.0,0.0,ENE,1.4,Tiantan,2016-05-01 08:00:00,6,Spring,Hazardous
27778,2016,5,1,9,160.0,175.0,57.0,46.0,3500.0,104.0,21.2,997.3,13.1,0.0,ESE,2.0,Tiantan,2016-05-01 09:00:00,6,Spring,Hazardous
27779,2016,5,1,10,172.0,246.0,56.0,53.0,3400.0,118.0,22.5,997.2,14.1,0.0,ESE,2.0,Tiantan,2016-05-01 10:00:00,6,Spring,Hazardous
27780,2016,5,1,11,181.0,213.0,53.0,57.0,3200.0,139.0,24.5,997.0,14.6,0.0,ESE,1.9,Tiantan,2016-05-01 11:00:00,6,Spring,Hazardous
27781,2016,5,1,12,190.0,220.0,51.0,39.0,3000.0,194.0,24.0,996.6,14.4,0.0,SE,2.2,Tiantan,2016-05-01 12:00:00,6,Spring,Hazardous
27782,2016,5,1,13,194.0,234.0,45.0,34.0,2700.0,228.0,26.0,995.8,15.4,0.0,SW,0.9,Tiantan,2016-05-01 13:00:00,6,Spring,Hazardous
27783,2016,5,1,14,193.0,225.0,37.0,27.0,2300.0,259.0,27.3,995.2,16.0,0.0,E,1.9,Tiantan,2016-05-01 14:00:00,6,Spring,Hazardous
27784,2016,5,1,15,190.0,203.0,35.0,19.0,2100.0,282.0,28.0,994.2,16.0,0.0,ESE,0.9,Tiantan,2016-05-01 15:00:00,6,Spring,Hazardous
27785,2016,5,1,16,169.0,188.0,35.0,19.0,1900.0,300.0,27.8,993.6,15.1,0.0,SSW,1.3,Tiantan,2016-05-01 16:00:00,6,Spring,Hazardous
27786,2016,5,1,17,130.0,159.0,27.0,15.0,1500.0,277.0,27.9,993.5,15.5,0.0,NW,0.7,Tiantan,2016-05-01 17:00:00,6,Spring,Very Unhealthy
27787,2016,5,1,18,133.0,180.0,22.0,22.0,1500.0,236.0,26.3,994.0,16.8,0.0,ENE,1.5,Tiantan,2016-05-01 18:00:00,6,Spring,Very Unhealthy
27788,2016,5,1,19,136.0,150.0,17.0,50.0,1900.0,158.0,25.1,995.0,16.5,0.0,NNE,0.8,Tiantan,2016-05-01 19:00:00,6,Spring,Very Unhealthy
27789,2016,5,1,20,191.0,247.0,18.0,69.0,2700.0,140.0,24.2,996.5,16.7,0.0,S,1.1,Tiantan,2016-05-01 20:00:00,6,Spring,Hazardous
27790,2016,5,1,21,136.0,136.0,16.0,43.0,1800.0,116.0,27.0,998.1,13.0,0.0,SW,4.5,Tiantan,2016-05-01 21:00:00,6,Spring,Very Unhealthy
27791,2016,5,1,22,39.0,94.0,10.0,30.0,600.0,96.0,26.3,997.4,13.1,0.0,SW,1.3,Tiantan,2016-05-01 22:00:00,6,Spring,Moderate
27792,2016,5,1,23,40.0,108.0,8.0,21.0,600.0,106.0,25.3,997.5,14.1,0.0,SW,1.6,Tiantan,2016-05-01 23:00:00,6,Spring,Moderate
27793,2016,5,2,0,45.0,86.0,8.0,37.0,700.0,69.0,24.3,998.9,13.2,0.0,NW,1.3,Tiantan,2016-05-02 00:00:00,0,Spring,Moderate
27794,2016,5,2,1,59.0,61.0,7.0,37.0,900.0,72.0,23.5,999.0,13.4,0.0,NW,2.1,Tiantan,2016-05-02 01:00:00,0,Spring,Moderate
27795,2016,5,2,2,49.0,49.0,3.0,18.0,400.0,83.0,22.5,999.6,8.9,0.0,NNW,2.3,Tiantan,2016-05-02 02:00:00,0,Spring,Moderate
27796,2016,5,2,3,42.0,136.0,2.0,9.0,200.0,90.0,21.7,1000.3,7.5,0.0,NNW,4.4,Tiantan,2016-05-02 03:00:00,0,Spring,Moderate
27797,2016,5,2,4,25.0,112.0,2.0,7.0,300.0,91.0,20.4,1001.3,4.0,0.0,NNW,3.1,Tiantan,2016-05-02 04:00:00,0,Spring,Good
27798,2016,5,2,5,15.0,93.0,2.0,6.0,300.0,96.0,19.0,1002.2,4.7,0.0,NNW,5.2,Tiantan,2016-05-02 05:00:00,0,Spring,Good
27799,2016,5,2,6,23.0,145.0,2.0,4.0,300.0,105.0,17.0,1003.5,4.6,0.0,NNW,3.9,Tiantan,2016-05-02 06:00:00,0,Spring,Good
27800,2016,5,2,7,49.0,245.0,2.0,8.0,300.0,94.0,16.5,1004.5,4.8,0.0,NW,3.9,Tiantan,2016-05-02 07:00:00,0,Spring,Moderate
27801,2016,5,2,8,70.0,387.0,2.0,9.0,300.0,86.0,14.2,1005.9,7.0,0.8,N,3.4,Tiantan,2016-05-02 08:00:00,0,Spring,Moderate
27802,2016,5,2,9,55.0,178.0,2.0,12.0,300.0,90.0,15.5,1006.4,7.5,0.6,NNW,3.1,Tiantan,2016-05-02 09:00:00,0,Spring,Moderate
27803,2016,5,2,10,25.0,127.0,2.0,13.0,400.0,94.0,13.3,1006.9,9.4,1.6,NNW,3.3,Tiantan,2016-05-02 10:00:00,0,Spring,Good
27804,2016,5,2,11,19.0,76.0,2.0,19.0,400.0,83.0,13.4,1007.2,8.5,0.1,NNW,2.7,Tiantan,2016-05-02 11:00:00,0,Spring,Good
27805,2016,5,2,12,29.0,64.0,2.0,21.0,400.0,74.0,12.4,1007.1,9.4,1.1,NNW,2.9,Tiantan,2016-05-02 12:00:00,0,Spring,Good
27806,2016,5,2,13,37.0,78.0,2.0,20.0,500.0,66.0,12.2,1006.8,8.8,1.2,NNW,3.0,Tiantan,2016-05-02 13:00:00,0,Spring,Moderate
27807,2016,5,2,14,29.0,64.0,2.0,17.0,500.0,66.0,11.7,1006.7,9.3,1.1,NNE,2.4,Tiantan,2016-05-02 14:00:00,0,Spring,Good
27808,2016,5,2,15,34.0,68.0,2.0,17.0,500.0,60.0,11.3,1006.0,9.4,2.0,NE,2.2,Tiantan,2016-05-02 15:00:00,0,Spring,Good
27809,2016,5,2,16,59.0,116.0,2.0,16.0,400.0,58.0,11.5,1005.0,9.1,0.6,NNE,2.7,Tiantan,2016-05-02 16:00:00,0,Spring,Moderate
27810,2016,5,2,17,60.0,115.0,2.0,16.0,400.0,60.0,11.7,1003.6,8.5,0.4,ENE,4.4,Tiantan,2016-05-02 17:00:00,0,Spring,Moderate
27811,2016,5,2,18,37.0,81.0,2.0,18.0,400.0,62.0,12.3,1004.0,8.4,0.0,NNW,2.1,Tiantan,2016-05-02 18:00:00,0,Spring,Moderate
27812,2016,5,2,19,42.0,110.0,2.0,21.0,500.0,48.0,12.5,1004.6,8.6,0.0,N,1.1,Tiantan,2016-05-02 19:00:00,0,Spring,Moderate
27813,2016,5,2,20,57.0,129.0,2.0,32.0,600.0,31.0,13.4,1004.6,7.4,0.0,NNW,2.6,Tiantan,2016-05-02 20:00:00,0,Spring,Moderate
27814,2016,5,2,21,53.0,132.0,2.0,37.0,600.0,26.0,13.8,1004.8,6.9,0.0,NNW,2.3,Tiantan,2016-05-02 21:00:00,0,Spring,Moderate
27815,2016,5,2,22,56.0,117.0,2.0,32.0,500.0,36.0,13.8,1004.1,6.4,0.0,NNE,1.7,Tiantan,2016-05-02 22:00:00,0,Spring,Moderate
27816,2016,5,2,23,44.0,123.0,2.0,29.0,500.0,35.0,11.3,1003.3,8.2,0.0,NE,0.9,Tiantan,2016-05-02 23:00:00,0,Spring,Moderate
27817,2016,5,3,0,43.0,111.0,2.0,28.0,600.0,8.0,10.4,1002.3,8.7,0.0,NW,0.1,Tiantan,2016-05-03 00:00:00,1,Spring,Moderate
27818,2016,5,3,1,38.0,78.0,2.0,28.0,600.0,4.0,9.5,1000.9,8.3,0.0,SW,0.3,Tiantan,2016-05-03 01:00:00,1,Spring,Moderate
27819,2016,5,3,2,41.0,81.0,2.0,16.0,500.0,3.0,9.1,1000.3,8.0,0.0,WSW,0.6,Tiantan,2016-05-03 02:00:00,1,Spring,Moderate
27820,2016,5,3,3,27.0,63.0,2.0,14.0,400.0,2.0,9.3,999.3,7.4,0.0,W,1.0,Tiantan,2016-05-03 03:00:00,1,Spring,Good
27821,2016,5,3,4,24.0,56.0,2.0,13.0,400.0,2.0,11.4,998.5,5.9,0.0,W,2.0,Tiantan,2016-05-03 04:00:00,1,Spring,Good
27822,2016,5,3,5,23.0,45.0,2.0,18.0,400.0,2.0,12.9,998.1,2.4,0.0,WNW,2.8,Tiantan,2016-05-03 05:00:00,1,Spring,Good
27823,2016,5,3,6,21.0,65.0,2.0,19.0,400.0,3.0,14.1,998.0,0.0,0.0,WNW,2.6,Tiantan,2016-05-03 06:00:00,1,Spring,Good
27824,2016,5,3,7,11.0,11.0,2.0,46.0,500.0,17.0,15.8,998.0,-0.5,0.0,NW,3.0,Tiantan,2016-05-03 07:00:00,1,Spring,Good
27825,2016,5,3,8,5.0,21.0,3.0,41.0,500.0,45.0,17.8,997.8,-1.0,0.0,NW,3.1,Tiantan,2016-05-03 08:00:00,1,Spring,Good
27826,2016,5,3,9,8.0,22.0,2.0,31.0,400.0,62.0,19.3,997.5,-1.2,0.0,NW,3.7,Tiantan,2016-05-03 09:00:00,1,Spring,Good
27827,2016,5,3,10,3.0,5.0,2.0,21.0,300.0,86.0,21.2,996.9,-2.0,0.0,NW,4.0,Tiantan,2016-05-03 10:00:00,1,Spring,Good
27828,2016,5,3,11,12.0,41.0,2.0,18.0,300.0,99.0,22.5,996.5,-4.6,0.0,NW,5.6,Tiantan,2016-05-03 11:00:00,1,Spring,Good
27829,2016,5,3,12,10.0,20.0,2.0,14.0,300.0,112.0,23.6,995.8,-6.5,0.0,NW,6.0,Tiantan,2016-05-03 12:00:00,1,Spring,Good
27830,2016,5,3,13,12.0,35.0,2.0,14.0,300.0,117.0,24.5,995.5,-7.9,0.0,NW,5.7,Tiantan,2016-05-03 13:00:00,1,Spring,Good
27831,2016,5,3,14,18.0,38.0,2.0,14.0,200.0,114.0,25.5,994.8,-11.2,0.0,NW,4.8,Tiantan,2016-05-03 14:00:00,1,Spring,Good
27832,2016,5,3,15,7.0,138.0,2.0,17.0,200.0,110.0,25.7,994.0,-11.1,0.0,NW,5.7,Tiantan,2016-05-03 15:00:00,1,Spring,Good
27833,2016,5,3,16,9.0,132.0,2.0,19.0,300.0,106.0,26.1,993.8,-10.8,0.0,NW,5.7,Tiantan,2016-05-03 16:00:00,1,Spring,Good
27834,2016,5,3,17,19.0,123.0,2.0,19.0,300.0,106.0,26.1,994.3,-10.8,0.0,NNW,4.8,Tiantan,2016-05-03 17:00:00,1,Spring,Good
27835,2016,5,3,18,15.0,136.0,2.0,23.0,300.0,99.0,25.6,994.9,-9.7,0.0,NW,3.8,Tiantan,2016-05-03 18:00:00,1,Spring,Good
27836,2016,5,3,19,20.0,101.0,2.0,26.0,300.0,95.0,24.5,996.0,-9.2,0.0,NW,2.6,Tiantan,2016-05-03 19:00:00,1,Spring,Good
27837,2016,5,3,20,12.0,88.0,2.0,34.0,300.0,81.0,23.5,997.2,-7.6,0.0,NW,2.3,Tiantan,2016-05-03 20:00:00,1,Spring,Good
27838,2016,5,3,21,3.0,71.0,2.0,47.0,400.0,62.0,21.8,998.4,-6.9,0.0,NW,1.3,Tiantan,2016-05-03 21:00:00,1,Spring,Good
27839,2016,5,3,22,15.0,124.0,2.0,47.0,500.0,33.0,19.2,999.0,-4.3,0.0,W,1.2,Tiantan,2016-05-03 22:00:00,1,Spring,Good
27840,2016,5,3,23,32.0,100.0,2.0,55.0,500.0,5.0,15.8,999.3,0.0,0.0,W,0.7,Tiantan,2016-05-03 23:00:00,1,Spring,Good
27841,2016,5,4,0,24.0,53.0,2.0,65.0,700.0,2.0,14.2,999.6,0.8,0.0,WNW,0.9,Tiantan,2016-05-04 00:00:00,2,Spring,Good
27842,2016,5,4,1,17.0,45.0,2.0,69.0,700.0,2.0,13.4,999.9,1.1,0.0,WNW,1.0,Tiantan,2016-05-04 01:00:00,2,Spring,Good
27843,2016,5,4,2,21.0,35.0,2.0,73.0,600.0,2.0,13.0,1000.0,1.3,0.0,W,0.8,Tiantan,2016-05-04 02:00:00,2,Spring,Good
27844,2016,5,4,3,14.0,27.0,2.0,67.0,500.0,2.0,12.0,1000.3,1.6,0.0,WSW,0.8,Tiantan,2016-05-04 03:00:00,2,Spring,Good
27845,2016,5,4,4,11.0,50.0,2.0,63.0,500.0,2.0,12.5,1000.8,0.6,0.0,W,0.9,Tiantan,2016-05-04 04:00:00,2,Spring,Good
27846,2016,5,4,5,26.0,46.0,3.0,68.0,600.0,2.0,10.2,1001.1,1.0,0.0,E,0.9,Tiantan,2016-05-04 05:00:00,2,Spring,Good
27847,2016,5,4,6,22.0,65.0,3.0,61.0,600.0,2.0,11.1,1001.6,2.1,0.0,E,0.4,Tiantan,2016-05-04 06:00:00,2,Spring,Good
27848,2016,5,4,7,21.0,110.0,3.0,66.0,700.0,3.0,16.5,1002.4,1.0,0.0,E,1.6,Tiantan,2016-05-04 07:00:00,2,Spring,Good
27849,2016,5,4,8,27.0,27.0,8.0,77.0,900.0,12.0,18.9,1003.0,-0.5,0.0,ENE,1.7,Tiantan,2016-05-04 08:00:00,2,Spring,Good
